,ID,Database,SMILES_chiral,Counts,Rel_Sol_2mM,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
7140,Z1450318788,EnamineSolWat,O=C(C1CCCCN1)N1CCC(c2ccccc2F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e3b0>,Cl.O=C(C1CCCCN1)N1CCC(c2ccccc2F)C1,2,1,2.2837000000000005,32.34,2,2.898,16,1,2,0.8,0.05,0.1,0.5625,0.125,276.163791512,20,3,2,1,2,2,1,0,0
7141,Z102347694,EnamineSolWat,CC(NC(=O)c1ccccc1F)C1CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e420>,CC(NC(=O)c1ccccc1F)C1CC1,1,1,2.354,29.1,3,2.185,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.4166666666666667,0.0833333333333333,207.105942288,15,2,1,1,0,0,1,0,0
7142,Z381746508,EnamineSolWat,O=C(CC(F)(F)F)N1CCN(c2nccs2)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e490>,O=C(CC(F)(F)F)N1CCN(c2nccs2)CC1,4,0,1.7441,36.440000000000005,2,2.358,10,1,3,0.5555555555555556,0.0555555555555555,0.1666666666666666,0.6,0.0,279.065317664,18,2,1,1,2,1,1,0,0
7143,Z1741969809,EnamineSolWat,O=C(O)c1ccc(C(F)(F)F)s1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e500>,O=C(O)c1ccc(C(F)(F)F)s1,2,1,2.4651000000000005,37.3,1,2.473,6,2,0,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,195.980584996,12,1,0,1,1,0,1,0,0
7144,Z729024430,EnamineSolWat,CCN(CC)C(=O)c1ccnc(C)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e570>,CCN(CC)C(=O)c1ccnc(C)n1,3,0,1.26702,46.09,3,2.201,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.5,0.0,193.1215121,14,1,0,1,1,0,1,0,0
7145,Z167390266,EnamineSolWat,CC(c1ccc(F)cc1)N(C)C(=O)c1ccc(=O)[nH]n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e5e0>,CC(c1ccc(F)cc1)N(C)C(=O)c1ccc(=O)[nH]n1,3,1,1.7421999999999995,66.06,3,2.651,14,2,3,0.7,0.1,0.15,0.2142857142857142,0.0714285714285714,275.107004908,20,2,0,2,1,0,2,0,0
7146,Z2327883945,EnamineSolWat,O=S1(=O)CCCN1C1CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e650>,O=S1(=O)CCCN1C1CCNCC1,3,1,-0.2260999999999999,49.41,1,2.973,8,2,2,0.6153846153846154,0.1538461538461538,0.1538461538461538,1.0,0.0,204.093248752,13,2,2,0,2,2,0,0,0
7147,Z1263820389,EnamineSolWat,O=C1NCc2ccccc2N1CCO,,0.94,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e6c0>,O=C1NCc2ccccc2N1CCO,2,2,0.7085000000000001,52.57000000000001,2,2.329,10,2,2,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.3,0.0,192.089877624,14,2,1,1,1,1,1,0,0
7148,Z953556420,EnamineSolWat,O=C(NCC1CN2CCCC2CO1)c1cccc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e730>,O=C(NCC1CN2CCCC2CO1)c1cccc(F)c1,3,1,1.4186999999999996,41.57000000000001,3,2.91,15,2,2,0.75,0.1,0.1,0.5333333333333333,0.1333333333333333,278.143056068,20,3,2,1,2,2,1,0,0
7149,Z88527401,EnamineSolWat,CCN(C(=O)C1CCCO1)c1ccc(F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e7a0>,CCN(C(=O)C1CCCO1)c1ccc(F)cc1,2,0,2.3576000000000006,29.540000000000003,3,2.551,13,2,1,0.7647058823529411,0.1176470588235294,0.0588235294117647,0.4615384615384615,0.0769230769230769,237.116506972,17,2,1,1,1,1,1,0,0
7150,Z1250092414,EnamineSolWat,CN(C)Cc1ccc(C(N)=O)cc1N,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e810>,CN(C)Cc1ccc(C(N)=O)cc1N,3,2,0.4293000000000002,72.35,3,2.016,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.3,0.0,193.1215121,14,1,0,1,0,0,1,0,0
7151,Z1273515688,EnamineSolWat,Cc1cc(F)cc(C(=O)N2CCCSCC2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e880>,Cc1cc(F)cc(C(=O)N2CCCSCC2)c1,2,0,2.7132200000000006,20.31,1,2.192,13,1,1,0.7647058823529411,0.0588235294117647,0.0588235294117647,0.4615384615384615,0.0,253.093663352,17,2,1,1,1,1,1,0,0
7152,Z279582542,EnamineSolWat,CC(=O)Nc1cc(NC(=O)C2CC=CCC2)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e8f0>,CC(=O)Nc1cc(NC(=O)C2CC=CCC2)ccc1F,2,2,3.0789000000000017,58.2,3,2.56,15,2,2,0.75,0.1,0.1,0.3333333333333333,0.0666666666666666,276.127406004,20,2,1,1,0,0,1,0,0
7153,Z1383888385,EnamineSolWat,Fc1ccc(CN=c2[nH]ncs2)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e960>,Fc1ccc(CNc2nncs2)cc1,3,1,1.7112000000000005,41.04,2,3.127,9,0,3,0.6428571428571429,0.0,0.2142857142857142,0.1111111111111111,0.0,209.042296476,14,2,0,2,1,0,2,0,0
7154,Z1820899081,EnamineSolWat,O=C(c1ccoc1)N1CCCSc2ccc(F)cc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73e9d0>,O=C(c1ccoc1)N1CCCSc2ccc(F)cc21,3,0,3.561300000000003,33.45,1,2.528,14,2,1,0.7368421052631579,0.1052631578947368,0.0526315789473684,0.2142857142857142,0.0,277.057277844,19,3,1,2,2,1,2,0,0
7155,Z1259335801,EnamineSolWat,O=c1cc[nH]c(C2CC2)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ea40>,Oc1ccnc(C2CC2)n1,2,1,0.6473,45.75,1,2.867,7,1,2,0.7,0.1,0.2,0.4285714285714285,0.0,136.063662876,10,2,1,1,1,0,1,0,0
7156,Z2099256490,EnamineSolWat,Cc1c(C(=O)NC2CCC(F)C2)cnn1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73eab0>,Cc1c(C(=O)NC2CCC(F)C2)cnn1C,3,1,1.34892,46.92,2,3.187,11,1,3,0.6875,0.0625,0.1875,0.6363636363636364,0.1818181818181818,225.127740352,16,2,1,1,1,0,1,0,0
7157,Z431807512,EnamineSolWat,CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73eb20>,CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1,3,1,-0.9967999999999984,69.72,3,2.67,8,3,3,0.5333333333333333,0.2,0.2,0.875,0.0,235.099062404,15,1,1,0,1,1,0,0,0
7158,Z1267881746,EnamineSolWat,NC1(CO)Cc2ccccc2C1,,0.86,<rdkit.Chem.rdchem.Mol object at 0x7a142f73eb90>,NC1(CO)Cc2ccccc2C1,2,2,0.4749999999999997,46.25,1,2.505,10,1,1,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.4,0.0,163.099714036,12,2,1,1,0,0,1,0,0
7159,Z1907760160,EnamineSolWat,Cn1ncc(CO)c1C(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ec00>,Cn1ncc(CO)c1C(F)F,3,1,0.8500000000000001,38.05,2,2.963,6,1,2,0.5454545454545454,0.0909090909090909,0.1818181818181818,0.5,0.0,162.060469316,11,1,0,1,1,0,1,0,0
7160,Z2009851541,EnamineSolWat,O=C(O)c1cccc2c1NCC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ec70>,O=C(O)c1cccc2c1NCC2,2,2,1.3527999999999998,49.33,1,2.191,9,2,1,0.75,0.1666666666666666,0.0833333333333333,0.2222222222222222,0.0,163.063328528,12,2,1,1,1,1,1,0,0
7161,Z402380278,EnamineSolWat,O=C(NCc1ccc(F)cc1)N1CCCC(CO)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ece0>,O=C(NCc1ccc(F)cc1)N1CCCC(CO)C1,2,2,1.7396000000000005,52.57000000000001,3,2.317,14,2,2,0.7368421052631579,0.1052631578947368,0.1052631578947368,0.5,0.0714285714285714,266.143056068,19,2,1,1,1,1,1,0,0
7162,Z18391417,EnamineSolWat,O=C(COc1ccc(F)cc1Cl)N1CCOCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ed50>,O=C(COc1ccc(F)cc1Cl)N1CCOCC1,3,0,1.7167,38.77,3,1.844,12,3,1,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.4166666666666667,0.0,273.056799176,18,2,1,1,1,1,1,0,0
7163,Z52739245,EnamineSolWat,CN1CCN(Cc2c(F)cccc2Cl)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73edc0>,CN1CCN(Cc2c(F)cccc2Cl)CC1,2,0,2.2265,6.48,2,1.809,12,0,2,0.75,0.0,0.125,0.5,0.0,242.098604412,16,2,1,1,1,1,1,0,0
7164,Z1457289492,EnamineSolWat,COc1ccc(F)cc1C(=O)N1CCNC(C)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ee30>,COc1ccc(F)cc1C(=O)N1CCNC(C)C1.Cl,3,1,1.2682,41.57,2,2.524,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0769230769230769,252.127406004,18,2,1,1,1,1,1,0,0
7165,Z1245793005,EnamineSolWat,Fc1ccc2c(Cl)ccnc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73eea0>,Fc1ccc2c(Cl)ccnc2c1,1,0,3.027300000000001,12.89,0,1.858,9,0,1,0.75,0.0,0.0833333333333333,0.0,0.0,181.00945506,12,2,0,2,1,0,2,0,0
7166,Z1171978800,EnamineSolWat,O=C(O)c1sccc1OC(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ef10>,O=C(O)c1sccc1OC(F)F,3,1,2.0477,46.53,3,2.409,6,3,0,0.5,0.25,0.0,0.1666666666666666,0.0,193.984921428,12,1,0,1,1,0,1,0,0
7167,Z2179811420,EnamineSolWat,Cc1cnc(N2CCCC(F)C2)nc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ef80>,Cc1cnc(N2CCCC(F)C2)nc1,3,0,1.72332,29.020000000000003,1,2.916,10,0,3,0.7142857142857143,0.0,0.2142857142857142,0.6,0.1,195.117175668,14,2,1,1,2,1,1,0,0
7168,Z979048058,EnamineSolWat,COc1ccc(F)cc1C(=O)NC1CCc2nccn2C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73eff0>,COc1ccc(F)cc1C(=O)NC1CCc2nccn2C1,4,1,1.7755999999999998,56.15,3,2.842,15,2,3,0.7142857142857143,0.0952380952380952,0.1428571428571428,0.3333333333333333,0.0666666666666666,289.122654972,21,3,1,2,2,1,2,0,0
7169,Z1511494957,EnamineSolWat,O=C1CCC(C(F)(F)F)=NN1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f060>,O=C1CCC(C(F)(F)F)=NN1,2,1,0.8147,41.46,0,3.188,5,1,2,0.4545454545454545,0.0909090909090909,0.1818181818181818,0.6,0.0,166.03539744,11,1,1,0,1,1,0,0,0
7170,Z31790508,EnamineSolWat,Cc1nc(CC(=O)Nc2cccnc2)cs1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f0d0>,Cc1nc(CC(=O)Nc2cccnc2)cs1,4,1,2.02772,54.88,3,1.982,11,1,3,0.6875,0.0625,0.1875,0.1818181818181818,0.0,233.062282972,16,2,0,2,2,0,2,0,0
7171,Z2013124652,EnamineSolWat,Cc1ncsc1C(=O)N1CCOc2cccc(F)c2C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f140>,Cc1ncsc1C(=O)N1CCOc2cccc(F)c2C1,4,0,2.625420000000001,42.43000000000001,1,2.508,14,2,2,0.7,0.1,0.1,0.2857142857142857,0.0,292.06817687600005,20,3,1,2,2,1,2,0,0
7172,Z1365534345,EnamineSolWat,CN(C)C(=O)c1cc(N)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f1b0>,CN(C)C(=O)c1cc(N)ccc1F,2,1,1.1097,46.33,1,1.896,9,1,2,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.2222222222222222,0.0,182.085541192,13,1,0,1,0,0,1,0,0
7173,Z1625822291,EnamineSolWat,CC[C@H](N)c1ccc(F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f220>,CC[C@H](N)c1ccc(F)cc1.Cl,1,1,2.2355,26.02,2,2.134,9,0,1,0.8181818181818182,0.0,0.0909090909090909,0.3333333333333333,0.1111111111111111,153.095377604,11,1,0,1,0,0,1,0,0
7174,Z1421527669,EnamineSolWat,NCc1ccn2ccnc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f290>,NCc1ccn2ccnc2c1,3,1,0.793,43.32,1,2.659,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.125,0.0,147.079647288,11,2,0,2,2,0,2,0,0
7175,Z1455820172,EnamineSolWat,N[C@@H]1CCN(C(=O)c2ccn(-c3ccccc3F)n2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f300>,Cl.N[C@@H]1CCN(C(=O)c2ccn(-c3ccccc3F)n2)C1,4,1,1.1845999999999994,64.15,2,2.67,14,1,4,0.7,0.05,0.2,0.2857142857142857,0.0714285714285714,274.12298932000004,20,3,1,2,2,1,2,0,0
7176,Z225724180,EnamineSolWat,O=C1NC(=O)C2(CCN(C(=O)c3ccc(F)cc3)CC2)N1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f370>,O=C1NC(=O)C2(CCN(C(=O)c3ccc(F)cc3)CC2)N1,3,2,0.6398999999999999,78.51,1,2.67,14,3,3,0.6666666666666666,0.1428571428571428,0.1428571428571428,0.3571428571428571,0.0,291.10191952800005,21,3,2,1,2,2,1,1,0
7177,Z1729693159,EnamineSolWat,CCS(=O)(=O)Nc1ccc2[nH]c(C(F)F)nc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f3e0>,CCS(=O)(=O)Nc1ccc2[nH]c(C(F)F)nc2c1,3,2,2.2621,74.85,4,2.487,10,2,3,0.5555555555555556,0.1111111111111111,0.1666666666666666,0.3,0.0,275.054004032,18,2,0,2,1,0,2,0,0
7178,Z2070069886,EnamineSolWat,O=S(=O)(C1CC1)N1CCC[C@@H]1C(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f450>,O=S(=O)(C1CC1)N1CCC[C@@H]1C(F)F,2,0,1.2081,37.38,3,3.387,8,2,1,0.5714285714285714,0.1428571428571428,0.0714285714285714,1.0,0.125,225.063506096,14,2,2,0,1,1,0,0,0
7179,Z2094629936,EnamineSolWat,Cc1ccnc(N2CCC[C@@H]2C(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f4c0>,Cc1ccnc(N2CCC[C@@H]2C(F)F)n1,3,0,2.01892,29.020000000000003,2,3.151,10,0,3,0.6666666666666666,0.0,0.2,0.6,0.1,213.107753856,15,2,1,1,2,1,1,0,0
7180,Z1262254294,EnamineSolWat,Cc1csc(C2CNCCO2)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f530>,Cc1csc(C2CNCCO2)n1,4,1,1.1124200000000002,34.15,1,3.24,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.625,0.125,184.067034004,12,2,1,1,2,1,1,0,0
7181,Z899264422,EnamineSolWat,COc1nc(C(=O)N(C)C)cc2ccccc12,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f5a0>,COc1nc(C(=O)N(C)C)cc2ccccc12,3,0,1.9452,42.43,2,2.077,13,2,2,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.2307692307692307,0.0,230.105527688,17,2,0,2,1,0,2,0,0
7182,Z32016173,EnamineSolWat,CNC(=O)CNC(=O)c1cccc(Br)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f610>,CNC(=O)CNC(=O)c1cccc(Br)c1,2,2,0.9248999999999996,58.2,3,1.715,10,2,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.2,0.0,270.00038969200006,15,1,0,1,0,0,1,0,0
7183,Z204690026,EnamineSolWat,N#Cc1ccc(CN2CCCCC2C(N)=O)c(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f680>,N#Cc1ccc(CN2CCCCC2C(N)=O)c(F)c1,3,1,1.53718,70.12,3,2.614,14,1,3,0.7368421052631579,0.0526315789473684,0.1578947368421052,0.4285714285714285,0.0714285714285714,261.127740352,19,2,1,1,1,1,1,0,0
7184,Z1230795916,EnamineSolWat,CC(C)CNC(=O)c1nccn1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f6f0>,CC(C)CNC(=O)c1nccn1C,3,1,0.8058999999999998,46.92,3,2.265,9,1,3,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.5555555555555556,0.0,181.1215121,13,1,0,1,1,0,1,0,0
7185,Z204691818,EnamineSolWat,N#Cc1ccc(F)c(CN2CCCCC2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f760>,N#Cc1ccc(F)c(CN2CCCCC2)c1,2,0,2.6832800000000008,27.03,2,1.914,13,0,2,0.8125,0.0,0.125,0.4615384615384615,0.0,218.1219267,16,2,1,1,1,1,1,0,0
7186,Z32444767,EnamineSolWat,O=C(Cc1cccc(F)c1)NC1CCC(O)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f7d0>,O=C(Cc1cccc(F)c1)NC1CCC(O)CC1,2,2,1.7879,49.33,3,1.917,14,2,1,0.7777777777777778,0.1111111111111111,0.0555555555555555,0.5,0.0,251.132157036,18,2,1,1,0,0,1,0,0
7187,Z858056104,EnamineSolWat,Cc1[nH]c(=NC(=O)N2CCCC(C(F)(F)F)C2)oc1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f840>,Cc1nc(NC(=O)N2CCCC(C(F)(F)F)C2)oc1C,2,1,2.519540000000001,61.6,0,3.837,12,2,3,0.6,0.1,0.15,0.6666666666666666,0.0833333333333333,291.119461412,20,2,1,1,2,1,1,0,0
7188,Z64952304,EnamineSolWat,O=C(CNc1ccc(F)cc1Cl)N1CCNC1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f8b0>,O=C(CNc1ccc(F)cc1Cl)N1CCNC1=O,3,2,1.4428,61.440000000000005,3,2.268,11,2,3,0.6111111111111112,0.1111111111111111,0.1666666666666666,0.2727272727272727,0.0,271.052382492,18,2,1,1,1,1,1,0,0
7189,Z2168499582,EnamineSolWat,O=C(O)c1c(F)cc(C(F)(F)F)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f920>,O=C(O)c1c(F)cc(C(F)(F)F)cc1F,1,1,2.6818,37.3,1,2.19,8,2,0,0.5333333333333333,0.1333333333333333,0.0,0.125,0.0,226.005320436,15,1,0,1,0,0,1,0,0
7190,Z2230911457,EnamineSolWat,NC1CCCc2c(F)cccc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73f990>,Cl.NC1CCCc2c(F)cccc21,1,1,2.1618000000000004,26.02,0,2.624,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.4,0.1,165.095377604,12,2,1,1,0,0,1,0,0
7191,Z166697938,EnamineSolWat,CN(Cc1ccc(F)cc1)C(=O)Nc1cccnc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fa00>,CN(Cc1ccc(F)cc1)C(=O)Nc1cccnc1,2,1,2.8846000000000007,45.23,3,1.804,14,1,3,0.7368421052631579,0.0526315789473684,0.1578947368421052,0.1428571428571428,0.0,259.112090288,19,2,0,2,1,0,2,0,0
7192,Z2335187231,EnamineSolWat,Cn1cc(C(=O)N[C@@H]2CCCC[C@H]2F)nn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fa70>,Cn1cc(C(=O)N[C@@H]2CCCC[C@H]2F)nn1,4,1,0.8256000000000001,59.81,2,3.348,10,1,4,0.625,0.0625,0.25,0.7,0.2,226.12298932,16,2,1,1,1,0,1,0,0
7193,Z54614962,EnamineSolWat,CC1(NC(=O)C2CCC2)CCS(=O)(=O)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fae0>,CC1(NC(=O)C2CCC2)CCS(=O)(=O)C1,3,1,0.4799000000000002,63.24,2,3.037,10,3,1,0.6666666666666666,0.2,0.0666666666666666,0.9,0.1,231.092914404,15,2,2,0,1,1,0,0,0
7194,Z1695839394,EnamineSolWat,Cn1cccc1C1COCCN1C(=O)c1cccc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fb50>,Cn1cccc1C1COCCN1C(=O)c1cccc(F)c1,3,0,2.3779000000000003,34.47,2,2.773,16,2,2,0.7619047619047619,0.0952380952380952,0.0952380952380952,0.3125,0.0625,288.127406004,21,3,1,2,2,1,2,0,0
7195,Z1263714081,EnamineSolWat,CNCc1ccc(C(=O)NC)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fbc0>,CNCc1ccc(C(=O)NC)o1,3,2,0.3585999999999998,54.27,3,2.215,8,2,2,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.375,0.0,168.089877624,12,1,0,1,1,0,1,0,0
7196,Z1263529650,EnamineSolWat,CNS(=O)(=O)c1cccc(C(C)N)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fc30>,CNS(=O)(=O)c1cccc(C(C)N)c1,3,2,0.6144,72.19,3,2.404,9,2,2,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1111111111111111,214.077598688,14,1,0,1,0,0,1,0,0
7197,Z1266823238,EnamineSolWat,N=c1[nH]nc(Cc2ccccc2F)s1,,0.73,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fca0>,Nc1nnc(Cc2ccccc2F)s1,3,2,1.68057,52.53,2,2.885,9,0,3,0.6428571428571429,0.0,0.2142857142857142,0.1111111111111111,0.0,209.042296476,14,2,0,2,1,0,2,0,0
7198,Z1266933928,EnamineSolWat,CC1(C)COC(c2ccccc2Cl)CN1,,0.87,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fd10>,CC1(C)COC(c2ccccc2Cl)CN1.Cl,2,1,2.7795000000000005,21.26,1,3.021,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.5,0.0833333333333333,225.092041812,15,2,1,1,1,1,1,0,0
7199,Z1978573580,EnamineSolWat,Cc1c(N)ccc(F)c1-n1c(O)c[nH]c1=O,,1.03,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fd80>,Cc1c(N)ccc(F)c1N1C(=O)CNC1=O,4,3,0.90092,84.03999999999999,1,2.945,10,2,3,0.625,0.125,0.1875,0.1,0.0,223.07570478,16,2,0,2,1,0,2,0,0
7200,Z1428158224,EnamineSolWat,FC(F)(F)c1ccccc1C1CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fdf0>,Cl.FC(F)(F)c1ccccc1C1CCNCC1,1,1,3.172400000000001,12.03,1,2.118,12,0,1,0.75,0.0,0.0625,0.5,0.0,229.107834108,16,2,1,1,1,1,1,0,0
7201,Z3243492671,EnamineSolWat,CN(C)S(=O)(=O)c1ccc2c(c1)CNC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fe60>,CN(C)S(=O)(=O)c1ccc2c(c1)CNC2,3,1,0.5401,49.41,2,2.303,10,2,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.4,0.0,226.077598688,15,2,1,1,1,1,1,0,0
7202,Z2213893376,EnamineSolWat,CC1CNC(=O)CN(C2CC2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73fed0>,CC1CNC(=O)CN(C2CC2)C1,2,1,0.2166999999999996,32.34,1,3.109,9,1,2,0.75,0.0833333333333333,0.1666666666666666,0.8888888888888888,0.1111111111111111,168.126263132,12,2,2,0,1,1,0,0,0
7203,Z2177031093,EnamineSolWat,Nc1cccc(CN2CCNC(=O)C2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f73ff40>,Nc1cccc(CN2CCNC(=O)C2)c1,3,2,0.2005999999999999,58.36,2,2.084,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.3636363636363636,0.0,205.1215121,15,2,1,1,1,1,1,0,0
7204,Z2377381355,EnamineSolWat,Cc1ccc(F)c(NC(=O)C2(C)CNC2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c040>,Cc1ccc(F)c(NC(=O)C2(C)CNC2)c1,2,2,1.6821199999999998,41.13,2,2.324,12,1,2,0.75,0.0625,0.125,0.4166666666666667,0.0,222.11684132,16,2,1,1,1,1,1,0,0
7205,Z2275706581,EnamineSolWat,CC1(F)CCCN(CC2CCOC2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c0b0>,CC1(F)CCCN(CC2CCOC2)C1,2,0,1.8469,12.47,2,3.681,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,1.0,0.1818181818181818,201.15289248,14,2,2,0,2,2,0,0,0
7206,Z1436181491,EnamineSolWat,FC(F)(F)c1ccccc1C1=CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c120>,Cl.FC(F)(F)c1ccccc1C1=CCNCC1,1,1,3.0821000000000014,12.03,1,2.439,12,0,1,0.75,0.0,0.0625,0.3333333333333333,0.0,227.092184044,16,2,1,1,1,1,1,0,0
7207,Z68248055,EnamineSolWat,CN(C)C(=O)c1ccccc1OC(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c190>,CN(C)C(=O)c1ccccc1OC(F)F,2,0,1.9898,29.540000000000003,3,1.861,10,2,1,0.6666666666666666,0.1333333333333333,0.0666666666666666,0.3,0.0,215.075785032,15,1,0,1,0,0,1,0,0
7208,Z1889710358,EnamineSolWat,O=c1[nH]c2cc(F)ccc2o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c200>,O=c1[nH]c2cc(F)ccc2o1,2,1,1.2602,46.0,0,2.22,7,2,1,0.6363636363636364,0.1818181818181818,0.0909090909090909,0.0,0.0,153.022606588,11,2,0,2,1,0,2,0,0
7209,Z1259335802,EnamineSolWat,Cc1[nH]c(-c2ccccn2)nc(=O)c1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c270>,Cc1[nH]c(-c2ccccn2)nc(=O)c1C,3,1,1.44874,58.64,1,2.216,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.1818181818181818,0.0,201.090211972,15,2,0,2,2,0,2,0,0
7210,Z1732169291,EnamineSolWat,Cc1n[nH]c(C)c1NC(=O)N=c1ccc(F)c[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142f75c2e0>,Cc1n[nH]c(C)c1NC(=O)Nc1ccc(F)cn1,2,3,1.62654,85.93,1,3.367,11,1,5,0.6111111111111112,0.0555555555555555,0.2777777777777778,0.1818181818181818,0.0,249.102588224,18,2,0,2,2,0,2,0,0
