,ID,Database,SMILES_chiral,Counts,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
754,QHM-0000457,CRAFT,O=c1[nH]cc2ccncc2c1-c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214350>,Oc1ncc2ccncc2c1-c1ccccc1,2,1,2.5901000000000005,45.75,1,2.308,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.0,0.0,222.07931294,17,3,0,3,2,0,3,0,0
755,QHM-0000456,CRAFT,O=c1[nH]cc2ccncc2c1-c1ccc(Br)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2143c0>,Oc1ncc2ccncc2c1-c1ccc(Br)cc1,2,1,3.3526000000000016,45.75,1,2.44,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.0,0.0,299.989825008,18,3,0,3,2,0,3,0,0
756,QHM-0000455,CRAFT,CC(C)=CCOc1cc2cnccc2cn1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214430>,CC(C)=CCOc1cc2cnccc2cn1,3,0,2.974800000000001,35.010000000000005,3,2.576,13,1,2,0.8125,0.0625,0.125,0.2307692307692307,0.0,214.110613068,16,2,0,2,2,0,2,0,0
757,QHM-0000454,CRAFT,O=S(=O)(Oc1cc2cnccc2cn1)C(F)(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2144a0>,O=S(=O)(Oc1cc2cnccc2cn1)C(F)(F)F,5,0,1.8582,69.15,2,2.696,9,3,2,0.5,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0,277.99729768000003,18,2,0,2,2,0,2,0,0
758,QHM-0000453,CRAFT,O=C(Oc1cc2cnccc2cn1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214510>,O=C(Oc1cc2cnccc2cn1)c1ccccc1,4,0,2.849000000000001,52.08,2,2.1,15,2,2,0.7894736842105263,0.1052631578947368,0.1052631578947368,0.0,0.0,250.07422756,19,3,0,3,2,0,3,0,0
759,QHM-0000452,CRAFT,O=C(O)Cc1ccc(Cl)nc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214580>,O=C(O)Cc1ccc(Cl)nc1,2,1,1.3621,50.19,2,1.936,7,2,1,0.6363636363636364,0.1818181818181818,0.0909090909090909,0.1428571428571428,0.0,171.008706112,11,1,0,1,1,0,1,0,0
760,QHM-0000451,CRAFT,CCOC(=O)Cc1cccnc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2145f0>,CCOC(=O)Cc1cccnc1,3,0,1.1872,39.19,3,1.714,9,2,1,0.75,0.1666666666666666,0.0833333333333333,0.3333333333333333,0.0,165.078978592,12,1,0,1,1,0,1,0,0
761,QHM-0000450,CRAFT,Ic1cccnc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214660>,Ic1cccnc1,1,0,1.6861999999999997,12.89,0,2.213,5,0,1,0.7142857142857143,0.0,0.1428571428571428,0.0,0.0,204.938847128,7,1,0,1,1,0,1,0,0
762,QHM-0000448,CRAFT,CN(C)Cc1c(-c2ccc(F)c(F)c2)nc2ccccn12,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214740>,CN(C)Cc1c(-c2ccc(F)c(F)c2)nc2ccccn12,3,0,3.3411000000000017,20.540000000000003,3,2.285,16,0,3,0.7619047619047619,0.0,0.1428571428571428,0.1875,0.0,287.12340392000004,21,3,0,3,2,0,3,0,0
763,QHM-0000446,CRAFT,F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccccc2)=C2C=CC=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214820>,F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccccc2)=C2C=CC=[N+]21,1,0,4.443700000000003,7.939999999999999,1,3.686,15,0,2,0.6818181818181818,0.0,0.0909090909090909,0.0,0.0,336.02039048800003,22,4,2,2,3,2,2,0,0
764,QHM-0000445,CRAFT,F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccccc2)=C2C=C(Cl)C(Cl)=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214890>,F[B-]1(F)n2c(cc(Cl)c2Cl)C(c2ccccc2)=C2C=C(Cl)C(Cl)=[N+]21,1,0,5.576700000000002,7.939999999999999,1,3.711,15,0,2,0.625,0.0,0.0833333333333333,0.0,0.0,403.942445784,24,4,2,2,3,2,2,0,0
765,QHM-0000444,CRAFT,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc([N+](=O)[O-])cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214900>,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc([N+](=O)[O-])cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,4,0,6.144240000000005,60.31,5,3.398,27,3,3,0.75,0.0833333333333333,0.0833333333333333,0.1481481481481481,0.0,487.187878468,36,5,2,3,3,2,3,0,0
766,QHM-0000443,CRAFT,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc([N+](=O)[O-])cc4)c4c(C)cc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214970>,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc([N+](=O)[O-])cc4)c4c(C)cc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,5,0,8.014820000000007,69.53999999999999,8,3.522,35,4,3,0.7777777777777778,0.0888888888888888,0.0666666666666666,0.1142857142857142,0.0,605.22974328,45,6,2,4,3,2,4,0,0
767,QHM-0000442,CRAFT,COc1cccc(N=C2c3cccn3[B-](F)(F)[N+]3=CC=CC23)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2149e0>,COc1cccc(NC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c1,3,0,2.8755000000000006,29.53,2,4.418,16,1,3,0.6956521739130435,0.0434782608695652,0.1304347826086956,0.125,0.0625,313.11979890799995,23,4,2,2,3,2,2,0,0
768,QHM-0000441,CRAFT,F[B-]1(F)n2cccc2C(=Nc2ccccc2)C2C=CC=[N+]21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214a50>,F[B-]1(F)n2cccc2C(Nc2ccccc2)=C2C=CC=[N+]21,2,0,2.866900000000001,20.3,1,4.464,15,0,3,0.7142857142857143,0.0,0.1428571428571428,0.0666666666666666,0.0666666666666666,283.10923422400003,21,4,2,2,3,2,2,0,0
769,QHM-0000440,CRAFT,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214ac0>,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,3,0,6.688120000000007,26.4,6,3.488,29,2,2,0.8055555555555556,0.0555555555555555,0.0555555555555555,0.1379310344827586,0.0,484.213364944,36,5,2,3,3,2,3,0,0
770,QHM-0000439,CRAFT,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214b30>,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,2,0,4.817540000000005,17.17,3,3.543,21,1,2,0.7777777777777778,0.037037037037037,0.074074074074074,0.1904761904761904,0.0,366.171500132,27,4,2,2,3,2,2,0,0
771,QHM-0000438,CRAFT,CC1=CC(C)=[N+]2C1=C(C(F)(F)F)c1c(C)cc(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214ba0>,CC1=CC(C)=[N+]2C1=C(C(F)(F)F)c1c(C)cc(C)n1[B-]2(F)F,1,0,4.047940000000002,7.939999999999999,0,3.97,14,0,2,0.6363636363636364,0.0,0.0909090909090909,0.3571428571428571,0.0,316.117019948,22,3,2,1,3,2,1,0,0
772,QHM-0000437,CRAFT,CS(=O)(=O)Nc1cccc(-n2cnnn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214c10>,CS(=O)(=O)Nc1cccc(-n2cnnn2)c1,6,1,0.0337999999999996,89.77,3,2.178,8,2,5,0.5,0.125,0.3125,0.125,0.0,239.047695528,16,2,0,2,1,0,2,0,0
773,QHM-0000436,CRAFT,CC1=C2C(C)C(=N)C(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214c80>,CC1=C(N)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,2,1,3.215110000000002,31.79,0,4.716,14,0,3,0.7,0.0,0.15,0.4285714285714285,0.0714285714285714,277.156184416,20,3,2,1,3,2,1,0,0
774,QHM-0000435,CRAFT,N=C1c2cccn2[B-](F)(F)[N+]2=CC=CC12,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214cf0>,NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,2,1,1.11397,31.79,0,5.304,9,0,3,0.6,0.0,0.2,0.1111111111111111,0.1111111111111111,207.077934096,15,3,2,1,3,2,1,0,0
775,QHM-0000434,CRAFT,CSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214d60>,CSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,2,0,2.4091000000000005,7.939999999999999,1,4.552,10,0,2,0.625,0.0,0.125,0.1,0.0,238.054756128,16,3,2,1,3,2,1,0,0
776,QHM-0000432,CRAFT,O=[N+]([O-])C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214e40>,O=[N+]([O-])C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,3,0,2.7413000000000007,51.08,2,3.746,15,2,3,0.6521739130434783,0.0869565217391304,0.1304347826086956,0.0,0.0,313.0834134,23,4,2,2,3,2,2,0,0
777,QHM-0000431,CRAFT,O=[N+]([O-])C1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214eb0>,O=[N+]([O-])C1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1,3,0,2.7413000000000007,51.08,1,3.792,15,2,3,0.6521739130434783,0.0869565217391304,0.1304347826086956,0.0,0.0,313.0834134,23,4,2,2,3,2,2,0,0
778,QHM-0000430,CRAFT,CC1=C(Cl)C(C)=[N+]2C1C(=N)c1c(C)c(Cl)c(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214f20>,CC1=C(Cl)C(C)=[N+]2C1=C(N)c1c(C)c(Cl)c(C)n1[B-]2(F)F,2,1,3.7309100000000015,31.79,0,4.894,13,0,3,0.6190476190476191,0.0,0.1428571428571428,0.3846153846153846,0.0769230769230769,331.062589648,21,3,2,1,3,2,1,0,0
779,QHM-0000429,CRAFT,CC1=C(S(=O)(=O)O)C(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d214f90>,CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F.[Na+],3,1,2.330940000000001,62.31,1,4.035,13,3,2,0.5909090909090909,0.1363636363636363,0.0909090909090909,0.3076923076923077,0.0,328.08645018000004,22,3,2,1,3,2,1,0,0
780,QHM-0000428,CRAFT,CC1=C(S(=O)(=O)O)C(C)=[N+]2C1=Cc1c(C)c(S(=O)(=O)O)c(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215000>,CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=Cc1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F.[Na+].[Na+],5,2,1.5776400000000004,116.68,2,4.179,13,6,2,0.5,0.2307692307692307,0.0769230769230769,0.3076923076923077,0.0,408.04326504,26,3,2,1,3,2,1,0,0
781,QHM-0000427,CRAFT,CC1=CC(C)=[N+]2C1C(=N)c1c(C)cc(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215070>,CC1=CC(C)=[N+]2C1=C(N)c1c(C)cc(C)n1[B-]2(F)F,2,1,2.5110100000000006,31.79,0,4.837,13,0,3,0.6842105263157895,0.0,0.1578947368421052,0.3846153846153846,0.0769230769230769,263.140534352,19,3,2,1,3,2,1,0,0
782,QHM-0000426,CRAFT,CSC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2150e0>,CSC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,2,0,3.8061400000000023,7.939999999999999,1,4.06,14,0,2,0.7,0.0,0.1,0.3571428571428571,0.0,294.117356384,20,3,2,1,3,2,1,0,0
783,QHM-0000425,CRAFT,Cn1nccc1-c1cccc(NS(C)(=O)=O)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215150>,Cn1nccc1-c1cccc(NS(C)(=O)=O)c1,4,1,1.4586,63.99,3,2.125,11,2,3,0.6470588235294118,0.1176470588235294,0.1764705882352941,0.1818181818181818,0.0,251.072847656,17,2,0,2,1,0,2,0,0
784,QHM-0000424,CRAFT,CC1=C(N=O)C(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)c(N=O)c(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2151c0>,CC1=C(N=O)C(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)c(N=O)c(C)n1[B-]2(F)F,6,1,4.608140000000003,92.82,3,3.998,19,2,5,0.6551724137931034,0.0689655172413793,0.1724137931034483,0.2105263157894736,0.0,397.152161656,29,4,2,2,3,2,2,0,0
785,QHM-0000423,CRAFT,Nc1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccc([N+](=O)[O-])cc4)C=CC2=C3c2ccccc2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215230>,Nc1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccc([N+](=O)[O-])cc4)C=CC2=C3c2ccccc2)cc1,4,1,5.712800000000004,77.1,4,3.336,27,2,4,0.75,0.0555555555555555,0.1111111111111111,0.0,0.0,480.156912688,36,6,2,4,3,2,4,0,0
786,QHM-0000422,CRAFT,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(N)cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2152a0>,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(N)cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,3,1,5.818240000000005,43.19,4,3.396,27,1,3,0.7941176470588235,0.0294117647058823,0.088235294117647,0.1481481481481481,0.0,457.21369929200006,34,5,2,3,3,2,3,0,0
787,QHM-0000421,CRAFT,Nc1ccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5ccc(N)cc5)n4[B-]3(F)F)C=C2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215310>,Nc1ccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5ccc(N)cc5)n4[B-]3(F)F)C=C2)cc1,3,2,5.386800000000004,59.98,3,3.329,27,0,4,0.7941176470588235,0.0,0.1176470588235294,0.0,0.0,450.1827335120001,34,6,2,4,3,2,4,0,0
788,QHM-0000420,CRAFT,CC1=CC(C)=[N+]2C1=C(c1ccc(N=C3NCCS3)cc1)c1c(C)cc(C)n1[B-]2(F)F,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215380>,CC1=CC(C)=[N+]2C1=C(c1ccc(NC3=NCCS3)cc1)c1c(C)cc(C)n1[B-]2(F)F,3,1,4.857840000000004,32.33,2,4.023,22,0,4,0.7333333333333333,0.0,0.1333333333333333,0.2727272727272727,0.0,424.17045457600005,30,5,3,2,4,3,2,0,0
789,QHM-0000419,CRAFT,O=C(N=c1cc2[nH]c(-c3cccc(C(F)(F)F)c3)cn2cn1)N1CC[C@H](F)C1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2153f0>,O=C(Nc1cc2nc(-c3cccc(C(F)(F)F)c3)cn2cn1)N1CC[C@H](F)C1,3,1,3.4127000000000027,65.75999999999999,1,3.912,18,1,5,0.6428571428571429,0.0357142857142857,0.1785714285714285,0.2777777777777778,0.0555555555555555,393.1212729800001,28,4,1,3,3,1,3,0,0
790,QHM-0000418,CRAFT,N#Cc1cccc(-c2cn3cnc(=N)cc3[nH]2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215460>,N#Cc1cccc(-c2cn3cnc(N)cc3n2)c1,4,2,1.6805499999999995,80.72999999999999,1,3.344,13,0,5,0.7222222222222222,0.0,0.2777777777777778,0.0,0.0,235.085795288,18,3,0,3,2,0,3,0,0
791,QHM-0000417,CRAFT,N=c1cc2[nH]c(-c3cccc(C(F)(F)F)c3)cn2cn1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2154d0>,Nc1cc2nc(-c3cccc(C(F)(F)F)c3)cn2cn1,3,2,2.8276700000000003,56.94,1,3.219,13,0,4,0.65,0.0,0.2,0.0769230769230769,0.0,278.077930948,20,3,0,3,2,0,3,0,0
792,QHM-0000416,CRAFT,CCOC(=O)Cc1ccc(N2CCCC2)nc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215540>,CCOC(=O)Cc1ccc(N2CCCC2)nc1,4,0,1.7874,42.43,4,1.898,13,2,2,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.5384615384615384,0.0,234.136827816,17,2,1,1,2,1,1,0,0
793,QHM-0000415,CRAFT,CCOC(=O)Cc1cccnc1N1CCCC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2155b0>,CCOC(=O)Cc1cccnc1N1CCCC1,4,0,1.7874,42.43,4,2.023,13,2,2,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.5384615384615384,0.0,234.136827816,17,2,1,1,2,1,1,0,0
794,QHM-0000414,CRAFT,Cc1ccc2nc(-c3ccccc3)c(CNc3ccc(F)cc3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215620>,Cc1ccc2nc(-c3ccccc3)c(CNc3ccc(F)cc3)n2c1,3,1,5.060920000000003,29.33,4,2.086,21,0,3,0.84,0.0,0.12,0.0952380952380952,0.0,331.148475796,25,4,0,4,2,0,4,0,0
795,QHM-0000413,CRAFT,Cc1ccn2c(CNc3ccc(F)cc3)c(-c3ccccn3)nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215690>,Cc1ccn2c(CNc3ccc(F)cc3)c(-c3ccccn3)nc2c1,4,1,4.455920000000003,42.22,4,2.33,20,0,4,0.8,0.0,0.16,0.1,0.0,332.14372476400007,25,4,0,4,3,0,4,0,0
796,QHM-0000412,CRAFT,Cc1ccn2cc(-c3ccccn3)nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215700>,Cc1ccn2cc(-c3ccccn3)nc2c1,3,0,2.70472,30.19,1,2.232,13,0,3,0.8125,0.0,0.1875,0.0769230769230769,0.0,209.095297352,16,3,0,3,3,0,3,0,0
797,QHM-0000411,CRAFT,CC(C)C(NC(=O)N1CCCN(C(=O)NC(C(=O)O)C(C)C)C1=O)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215770>,CC(C)C(NC(=O)N1CCCN(C(=O)NC(C(=O)O)C(C)C)C1=O)C(=O)O,5,4,0.7517000000000006,156.35,6,3.271,16,7,4,0.5925925925925926,0.2592592592592592,0.1481481481481481,0.6875,0.125,386.1801491719999,27,1,1,0,1,1,0,0,0
798,QHM-0000410,CRAFT,O=C(NC(Cc1c[nH]cn1)C(=O)O)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2157e0>,O=C(N[C@@H](Cc1c[nH]cn1)C(=O)O)c1ccccc1,3,3,0.8353999999999993,95.08,5,2.549,13,3,3,0.6842105263157895,0.1578947368421052,0.1578947368421052,0.1538461538461538,0.0769230769230769,259.095691276,19,2,0,2,1,0,2,0,0
799,QHM-0000409,CRAFT,c1cnc(=Nc2nc(N=c3nccc[nH]3)nc(N=c3nccc[nH]3)n2)[nH]c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215850>,c1cnc(Nc2nc(Nc3ncccn3)nc(Nc3ncccn3)n2)nc1,9,3,-0.2619000000000008,161.79,3,4.256,15,0,12,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,360.1307883840001,27,4,0,4,4,0,4,0,0
800,QHM-0000408,CRAFT,CC(C)C(C(=O)O)N1CCCNC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2158c0>,CC(C)C(C(=O)O)N1CCCNC1=O,2,2,0.5109000000000001,69.64,3,3.013,9,3,2,0.6428571428571429,0.2142857142857142,0.1428571428571428,0.7777777777777778,0.1111111111111111,200.116092372,14,1,1,0,1,1,0,0,0
801,QHM-0000407,CRAFT,CC(C)C(NC(=O)Oc1ccccc1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215930>,CC(C)C(NC(=O)Oc1ccccc1)C(=O)O,3,2,1.8842,75.63,4,2.17,12,4,1,0.7058823529411765,0.2352941176470588,0.0588235294117647,0.3333333333333333,0.0833333333333333,237.10010796,17,1,0,1,0,0,1,0,0
802,QHM-0000406,CRAFT,CC(C)(C)OC(=O)NC(CC#N)Cc1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d2159a0>,CC(C)(C)OC(=O)NC(CC#N)Cc1ccccc1,3,1,3.036080000000002,62.12,4,2.505,15,2,2,0.7894736842105263,0.1052631578947368,0.1052631578947368,0.4666666666666667,0.0666666666666666,260.15247788,19,1,0,1,0,0,1,0,0
803,QHM-0000405,CRAFT,NC(CO)Cc1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215a10>,NC(CO)Cc1ccccc1,2,2,0.5486999999999999,46.25,3,2.119,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.3333333333333333,0.1111111111111111,151.099714036,11,1,0,1,0,0,1,0,0
804,QHM-0000404,CRAFT,COC(=O)NC(C(=O)O)C(C)C,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215a80>,COC(=O)N[C@H](C(=O)O)C(C)C,3,2,0.4515999999999997,75.63,3,2.287,7,4,1,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.7142857142857143,0.1428571428571428,175.084457896,12,0,0,0,0,0,0,0,0
805,QHM-0000403,CRAFT,CC(C)C(NC(=O)C(Cl)(Cl)Cl)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215af0>,CC(C)[C@H](NC(=O)C(Cl)(Cl)Cl)C(=O)O,2,2,1.582,66.4,3,2.854,7,3,1,0.5,0.2142857142857142,0.0714285714285714,0.7142857142857143,0.1428571428571428,260.97262622,14,0,0,0,0,0,0,0,0
806,QHM-0000402,CRAFT,Clc1nc(Oc2ccccc2)nc(-n2nnc3ccccc32)n1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215b60>,Clc1nc(Oc2ccccc2)nc(-n2nnc3ccccc32)n1,7,0,3.051200000000001,78.61,3,2.279,15,1,6,0.6521739130434783,0.0434782608695652,0.2608695652173913,0.0,0.0,324.05263658800004,23,4,0,4,2,0,4,0,0
807,QHM-0000401,CRAFT,O=C(OCc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215bd0>,O=C(OCc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,5,0,3.3104000000000022,78.67,4,1.741,14,5,1,0.7,0.25,0.05,0.0714285714285714,0.0,273.06372245200004,20,2,0,2,0,0,2,0,0
808,QHM-0000400,CRAFT,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215c40>,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,3,2,2.207,75.63,4,2.082,14,4,1,0.7368421052631579,0.2105263157894736,0.0526315789473684,0.4285714285714285,0.0714285714285714,265.131408088,19,1,0,1,0,0,1,0,0
809,QHM-0000399,CRAFT,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)Oc1ccc([N+](=O)[O-])cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215cb0>,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Oc1ccc([N+](=O)[O-])cc1,6,1,3.6362000000000014,107.77,6,2.45,20,6,2,0.7142857142857143,0.2142857142857142,0.0714285714285714,0.3,0.05,386.147786424,28,2,0,2,0,0,2,0,0
810,QHM-0000398,CRAFT,COC(=O)C(N)C(C)C,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215d20>,COC(=O)[C@@H](N)C(C)C,3,1,0.1426999999999998,52.32,2,2.523,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.8333333333333334,0.1666666666666666,131.094628656,9,0,0,0,0,0,0,0,0
811,QHM-0000397,CRAFT,O=C(NC(CCl)Cc1ccccc1)OC(Cl)(Cl)Cl,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215d90>,O=C(NC(CCl)Cc1ccccc1)OC(Cl)(Cl)Cl,2,1,3.8904000000000014,38.33,4,2.901,11,2,1,0.6111111111111112,0.1111111111111111,0.0555555555555555,0.3636363636363636,0.0909090909090909,328.954389312,18,1,0,1,0,0,1,0,0
812,QHM-0000396,CRAFT,O=c1[nH]c(N=c2cccc[nH]2)nc(=Nc2ccccn2)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215e00>,Oc1nc(Nc2ccccn2)nc(Nc2ccccn2)n1,5,3,0.2858999999999995,114.94,2,3.776,13,1,7,0.6190476190476191,0.0476190476190476,0.3333333333333333,0.0,0.0,281.10250797200007,21,3,0,3,3,0,3,0,0
813,QHM-0000395,CRAFT,COc1cc(C=O)ccc1Oc1nc(Cl)nc(Oc2ccc(C=O)cc2OC)n1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215e70>,COc1cc(C=O)ccc1Oc1nc(Cl)nc(Oc2ccc(C=O)cc2OC)n1,9,0,3.751800000000003,109.73000000000002,8,2.561,19,6,3,0.6551724137931034,0.2068965517241379,0.1034482758620689,0.1052631578947368,0.0,415.057112848,29,3,0,3,1,0,3,0,0
814,QHM-0000394,CRAFT,Clc1nc(=Nc2ccccc2)[nH]c(=Nc2ccccc2)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7a142d215ee0>,Clc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,3,2,2.8560000000000008,69.19,2,3.041,15,0,5,0.7142857142857143,0.0,0.238095238095238,0.0,0.0,297.078123064,21,3,0,3,1,0,3,0,0
