,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
1090,LANaPDB_fragments_35932,LANAPDB,CCOc1cc(C=O)ccc1O,1.0,166.06299418,3,1,1.6034,46.53,3,1.887,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1091,LANaPDB_fragments_35935,LANAPDB,CCOC(=O)c1ccc(O)cc1,1.0,166.06299418,3,1,1.5689,46.53,2,1.405,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1092,LANaPDB_fragments_35939,LANAPDB,CCOc1ccc(C=O)cc1,1.0,150.06807956,2,0,1.8978,26.3,3,1.562,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.2222222222222222,0.0,11,1,0,1,0,0,1,0,0
1093,LANaPDB_fragments_35940,LANAPDB,CCOc1ccc(C(=O)O)cc1,1.0,166.06299418,2,1,1.7835,46.53,3,1.273,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1094,LANaPDB_fragments_35978,LANAPDB,C/C=C/C1(C)CCN=C(N)N1,1.0,153.12659748,3,2,0.6292000000000002,50.41,1,4.524,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.625,0.125,11,1,1,0,1,1,0,0,0
1095,LANaPDB_fragments_35979,LANAPDB,CC1(C)CCN=C(N)N1,1.0,127.110947416,3,2,0.0730000000000001,50.41,0,3.55,6,0,3,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.0,9,1,1,0,1,1,0,0,0
1096,LANaPDB_fragments_35980,LANAPDB,CCN(CC=C(C)C)C(=N)N,1.0,155.142247544,1,2,1.16797,53.11,3,2.974,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.625,0.0,11,0,0,0,0,0,0,0,0
1097,LANaPDB_fragments_35981,LANAPDB,CCN=C(N)NCC=C(C)C,1.0,155.142247544,1,2,0.8767999999999999,50.41,3,3.045,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.625,0.0,11,0,0,0,0,0,0,0,0
1098,LANaPDB_fragments_35982,LANAPDB,CCNC(N)=NCC=C(C)C,1.0,155.142247544,1,2,0.8767999999999999,50.41,3,3.033,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.625,0.0,11,0,0,0,0,0,0,0,0
1099,LANaPDB_fragments_36006,LANAPDB,C=CC1COCC(C=O)C1,1.0,140.083729624,2,0,1.024,26.3,2,4.453,8,2,0,0.8,0.2,0.0,0.625,0.25,10,1,1,0,1,1,0,0,0
1100,LANaPDB_fragments_36028,LANAPDB,C=CC1COCC(C(=O)OC)C1,1.0,170.094294308,3,0,0.9981,35.53,2,3.758,9,3,0,0.75,0.25,0.0,0.6666666666666666,0.2222222222222222,12,1,1,0,1,1,0,0,0
1101,LANaPDB_fragments_36067,LANAPDB,CC=C1COCC(C(=O)OC)C1,1.0,170.094294308,3,0,1.1422,35.53,1,3.554,9,3,0,0.75,0.25,0.0,0.6666666666666666,0.1111111111111111,12,1,1,0,1,1,0,0,0
1102,LANaPDB_fragments_36778,LANAPDB,COC(=O)c1ccoc1,1.0,126.031694052,3,0,1.0661999999999998,39.44,1,2.129,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,9,1,0,1,1,0,1,0,0
1103,LANaPDB_fragments_36779,LANAPDB,COc1ccc(C=CC=O)c(O)c1,1.0,178.06299418,3,1,1.6129,46.53,3,2.353,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.1,0.0,13,1,0,1,0,0,1,0,0
1104,LANaPDB_fragments_36812,LANAPDB,C[C@H]1OC[C@@H](O)C[C@@H]1O,1.0,132.078644244,3,2,-0.483,49.69,0,4.07,6,3,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
1105,LANaPDB_fragments_36834,LANAPDB,Cn1c(=O)[nH]c(=O)c2ccccc21,1.0,176.058577496,3,1,0.2267999999999991,54.86,0,1.883,9,2,2,0.6923076923076923,0.1538461538461538,0.1538461538461538,0.1111111111111111,0.0,13,2,0,2,1,0,2,0,0
1106,LANaPDB_fragments_36838,LANAPDB,CC(C)NC[C@@H](C)O,1.0,117.1153641,2,2,0.3651999999999998,32.26,3,2.662,6,1,1,0.75,0.125,0.125,1.0,0.1666666666666666,8,0,0,0,0,0,0,0,0
1107,LANaPDB_fragments_36839,LANAPDB,C[C@H](O)COc1ccc(O)c2ccccc12,1.0,218.094294308,3,2,2.305,49.69,3,2.328,13,3,0,0.8125,0.1875,0.0,0.2307692307692307,0.0769230769230769,16,2,0,2,0,0,2,0,0
1108,LANaPDB_fragments_36840,LANAPDB,C[C@@H](O)COc1ccc(O)c2ccccc12,1.0,218.094294308,3,2,2.305,49.69,3,2.328,13,3,0,0.8125,0.1875,0.0,0.2307692307692307,0.0769230769230769,16,2,0,2,0,0,2,0,0
1109,LANaPDB_fragments_36841,LANAPDB,CC(C)NC[C@H](C)O,1.0,117.1153641,2,2,0.3651999999999998,32.26,3,2.662,6,1,1,0.75,0.125,0.125,1.0,0.1666666666666666,8,0,0,0,0,0,0,0,0
1110,LANaPDB_fragments_36849,LANAPDB,O=CCc1ccc(C=O)c(O)c1,1.0,164.047344116,3,1,0.9461,54.370000000000005,3,2.538,9,3,0,0.75,0.25,0.0,0.1111111111111111,0.0,12,1,0,1,0,0,1,0,0
1111,LANaPDB_fragments_36878,LANAPDB,CC=C(C)C(CC)OC(C)=O,1.0,156.115029752,2,0,2.2943000000000007,26.3,3,3.2,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.6666666666666666,0.1111111111111111,11,0,0,0,0,0,0,0,0
1112,LANaPDB_fragments_36879,LANAPDB,CNC(C)=O,1.0,73.052763844,1,1,-0.2477,29.1,0,1.913,3,1,1,0.6,0.2,0.2,0.6666666666666666,0.0,5,0,0,0,0,0,0,0,0
1113,LANaPDB_fragments_36880,LANAPDB,CN,1.0,31.04219916,1,1,-0.4251,26.02,0,2.996,1,0,1,0.5,0.0,0.5,1.0,0.0,2,0,0,0,0,0,0,0,0
1114,LANaPDB_fragments_36891,LANAPDB,CC=C(C)C(O)CC,1.0,114.104465068,1,1,1.7235,20.23,2,3.577,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.1428571428571428,8,0,0,0,0,0,0,0,0
1115,LANaPDB_fragments_36892,LANAPDB,CC=C(C)C(O)CC=C(C)C,1.0,154.135765196,1,1,2.6698000000000013,20.23,3,3.554,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.6,0.1,11,0,0,0,0,0,0,0,0
1116,LANaPDB_fragments_36904,LANAPDB,CC=C(C)CCC1OC1(C)C,1.0,154.135765196,1,0,2.910200000000001,12.53,3,3.427,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.8,0.1,11,1,1,0,1,1,0,0,0
1117,LANaPDB_fragments_36905,LANAPDB,CC=C(C)C(O)CC1OC1(C)C,1.0,170.130679816,2,1,1.881,32.76,3,4.139,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.2,12,1,1,0,1,1,0,0,0
1118,LANaPDB_fragments_36971,LANAPDB,CCC(O)CC1OC1(C)C,1.0,144.115029752,2,1,1.3248,32.76,3,3.614,8,2,0,0.8,0.2,0.0,1.0,0.25,10,1,1,0,1,1,0,0,0
1119,LANaPDB_fragments_37001,LANAPDB,COCc1ccoc1,1.0,112.052429496,2,0,1.426,22.37,2,2.397,6,2,0,0.75,0.25,0.0,0.3333333333333333,0.0,8,1,0,1,1,0,1,0,0
1120,LANaPDB_fragments_37018,LANAPDB,C[C@H]1C[C@@](C)(CO)c2cc3[nH]ccc3cc21,1.0,215.131014164,1,2,2.9251000000000005,36.02,1,3.804,14,1,1,0.875,0.0625,0.0625,0.4285714285714285,0.1428571428571428,16,3,1,2,1,0,2,0,0
1121,LANaPDB_fragments_37064,LANAPDB,CN1CCCC1C=O,1.0,113.084063972,2,0,0.2794999999999998,20.31,1,3.3,6,1,1,0.75,0.125,0.125,0.8333333333333334,0.1666666666666666,8,1,1,0,1,1,0,0,0
1122,LANaPDB_fragments_37065,LANAPDB,CN1CC(O)CC1C=O,1.0,129.078978592,3,1,-0.7497000000000003,40.54,1,4.002,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.8333333333333334,0.3333333333333333,9,1,1,0,1,1,0,0,0
1123,LANaPDB_fragments_37083,LANAPDB,C=CC[C@H]1[C@H]2C[C@H]3CN1[C@@H]1CCCC3N1[C@H]2C1=CNCCC1,1.0,299.23614792800004,3,1,2.712900000000001,18.51,3,6.558,19,0,3,0.8636363636363636,0.0,0.1363636363636363,0.7894736842105263,0.3157894736842105,22,6,6,0,6,6,0,0,6
1124,LANaPDB_fragments_37099,LANAPDB,COCc1ccccc1,1.0,122.07316494,1,0,1.833,9.23,2,1.173,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.25,0.0,9,1,0,1,0,0,1,0,0
1125,LANaPDB_fragments_37100,LANAPDB,COc1c(C(C)=O)ccc2occc12,1.0,190.06299418,3,0,2.644000000000001,39.44,2,2.206,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.1818181818181818,0.0,14,2,0,2,1,0,2,0,0
1126,LANaPDB_fragments_37117,LANAPDB,C=C1C=C[C@@H](C(C)C)C[C@@H]1O,1.0,152.120115132,1,1,2.1356000000000006,20.23,1,4.257,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.6,0.2,11,1,1,0,0,0,0,0,0
1127,LANaPDB_fragments_37144,LANAPDB,C=C(C)C(C)O,1.0,86.07316494,1,1,0.9433,20.23,1,3.079,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2,6,0,0,0,0,0,0,0,0
1128,LANaPDB_fragments_37162,LANAPDB,Cc1cccc2c1NCC2,1.0,133.089149352,1,1,1.96302,12.03,0,2.234,9,0,1,0.9,0.0,0.1,0.3333333333333333,0.0,10,2,1,1,1,1,1,0,0
1129,LANaPDB_fragments_37166,LANAPDB,C[C@@H]1C[C@](C)(CO)c2cc3cc[nH]c3cc21,1.0,215.131014164,1,2,2.9251000000000005,36.02,1,3.821,14,1,1,0.875,0.0625,0.0625,0.4285714285714285,0.1428571428571428,16,3,1,2,1,0,2,0,0
1130,LANaPDB_fragments_37174,LANAPDB,C=C(C)[C@H](C)O,1.0,86.07316494,1,1,0.9433,20.23,1,3.079,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2,6,0,0,0,0,0,0,0,0
1131,LANaPDB_fragments_37223,LANAPDB,COc1ccc2c(=O)ccn(C)c2c1,1.0,189.078978592,3,0,1.5471,31.23,1,2.013,11,2,1,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.1818181818181818,0.0,14,2,0,2,1,0,2,0,0
1132,LANaPDB_fragments_37227,LANAPDB,COc1cc(OC)c(C)c(OC)c1,1.0,182.094294308,3,0,2.02082,27.69,3,1.662,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.4,0.0,13,1,0,1,0,0,1,0,0
1133,LANaPDB_fragments_37247,LANAPDB,CCc1cc2ccc(=O)oc2cc1O,1.0,190.06299418,3,1,2.0610000000000004,50.44,1,2.17,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.1818181818181818,0.0,14,2,0,2,1,0,2,0,0
1134,LANaPDB_fragments_37296,LANAPDB,CCN=C(NCC)NCC,1.0,143.142247544,1,2,0.5812999999999999,36.42,3,2.789,7,0,3,0.7,0.0,0.3,0.8571428571428571,0.0,10,0,0,0,0,0,0,0,0
1135,LANaPDB_fragments_37390,LANAPDB,CC[C@H]1CCC[C@@H](C)O1,1.0,128.120115132,1,0,2.354,9.23,1,3.131,8,1,0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.25,9,1,1,0,1,1,0,0,0
1136,LANaPDB_fragments_37392,LANAPDB,CC[C@H]1CC[C@H](O)[C@@H](C)O1,1.0,144.115029752,2,1,1.3248,29.46,1,3.58,8,2,0,0.8,0.2,0.0,1.0,0.375,10,1,1,0,1,1,0,0,0
1137,LANaPDB_fragments_37394,LANAPDB,CC[C@H]1CC[C@H](OC(C)=O)[C@@H](C)O1,1.0,186.125594436,3,0,1.8956,35.53,2,3.498,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.9,0.3,13,1,1,0,1,1,0,0,0
1138,LANaPDB_fragments_37396,LANAPDB,CC[C@H]1C[C@@H](O)C[C@@H](C)O1,1.0,144.115029752,2,1,1.3248,29.46,1,3.619,8,2,0,0.8,0.2,0.0,1.0,0.375,10,1,1,0,1,1,0,0,0
1139,LANaPDB_fragments_37400,LANAPDB,CC[C@H]1C[C@@H](OC(C)=O)C[C@@H](C)O1,1.0,186.125594436,3,0,1.8956,35.53,2,3.499,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.9,0.3,13,1,1,0,1,1,0,0,0
1140,LANaPDB_fragments_37413,LANAPDB,CCCC[C@H](C)O,1.0,102.104465068,1,1,1.5574,20.23,3,2.321,6,1,0,0.8571428571428571,0.1428571428571428,0.0,1.0,0.1666666666666666,7,0,0,0,0,0,0,0,0
1141,LANaPDB_fragments_37433,LANAPDB,C[C@@H]1CCC[C@@H](C[C@H]2C=CCC(=O)O2)O1,1.0,210.125594436,3,0,2.2058,35.53,2,4.202,12,3,0,0.8,0.2,0.0,0.75,0.25,15,2,2,0,2,2,0,0,0
1142,LANaPDB_fragments_37436,LANAPDB,C[C@@H]1CCC[C@H](C/C=C/[C@H]2C=CCC(=O)O2)O1,1.0,236.1412445,3,0,2.7620000000000013,35.53,3,4.396,14,3,0,0.8235294117647058,0.1764705882352941,0.0,0.6428571428571429,0.2142857142857142,17,2,2,0,2,2,0,0,0
1143,LANaPDB_fragments_37454,LANAPDB,CC(C)CO,1.0,74.07316494,1,1,0.6347,20.23,1,1.858,4,1,0,0.8,0.2,0.0,1.0,0.0,5,0,0,0,0,0,0,0,0
1144,LANaPDB_fragments_37455,LANAPDB,CC(=O)Oc1cccc(C=O)c1,1.0,164.047344116,3,0,1.4244,43.370000000000005,2,1.863,9,3,0,0.75,0.25,0.0,0.1111111111111111,0.0,12,1,0,1,0,0,1,0,0
1145,LANaPDB_fragments_37456,LANAPDB,CC(=O)Oc1ccc(C=O)cc1,1.0,164.047344116,3,0,1.4244,43.370000000000005,2,1.766,9,3,0,0.75,0.25,0.0,0.1111111111111111,0.0,12,1,0,1,0,0,1,0,0
1146,LANaPDB_fragments_37485,LANAPDB,CC[C@H]1C[C@H](O)[C@H](O)[C@@H](/C=C/c2ccccc2)O1,1.0,248.1412445,3,2,1.9891,49.69,3,3.636,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2666666666666666,18,2,1,1,1,1,1,0,0
1147,LANaPDB_fragments_37486,LANAPDB,CC[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1,1.0,160.109944372,3,2,0.2955999999999998,49.69,1,3.759,8,3,0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.5,11,1,1,0,1,1,0,0,0
1148,LANaPDB_fragments_37489,LANAPDB,CC[C@H]1C[C@@H](O)[C@@H](O)[C@H](/C=C/c2ccccc2)O1,1.0,248.1412445,3,2,1.9891,49.69,3,3.636,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2666666666666666,18,2,1,1,1,1,1,0,0
1149,LANaPDB_fragments_37490,LANAPDB,CC[C@H]1C[C@@H](O)[C@@H](O)[C@H](C)O1,1.0,160.109944372,3,2,0.2955999999999998,49.69,1,3.759,8,3,0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.5,11,1,1,0,1,1,0,0,0
1150,LANaPDB_fragments_37510,LANAPDB,Cc1cc(O)c(C)c(C)c1O,1.0,152.083729624,2,2,2.0230600000000005,40.46,0,2.192,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.3333333333333333,0.0,11,1,0,1,0,0,1,0,0
1151,LANaPDB_fragments_37582,LANAPDB,CSC1C(=O)N(C)CC(=O)N1C,1.0,188.061948624,3,0,-0.3941000000000001,40.620000000000005,1,3.667,7,2,2,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.7142857142857143,0.1428571428571428,12,1,1,0,1,1,0,0,0
1152,LANaPDB_fragments_37583,LANAPDB,CCOc1ccc(C)cc1,1.0,136.088815004,1,0,2.39372,9.23,2,1.137,9,1,0,0.9,0.1,0.0,0.3333333333333333,0.0,10,1,0,1,0,0,1,0,0
1153,LANaPDB_fragments_37586,LANAPDB,CSC1C(=O)N(C)C(=Cc2ccccc2)C(=O)N1C,1.0,276.093248752,3,0,1.647,40.620000000000005,2,3.219,14,2,2,0.7368421052631579,0.1052631578947368,0.1052631578947368,0.2857142857142857,0.0714285714285714,19,2,1,1,1,1,1,0,0
1154,LANaPDB_fragments_37607,LANAPDB,C=C(C)C(Cl)CC,1.0,118.054928032,0,0,2.579900000000001,0.0,2,3.682,6,0,0,0.8571428571428571,0.0,0.0,0.6666666666666666,0.1666666666666666,7,0,0,0,0,0,0,0,0
1155,LANaPDB_fragments_38361,LANAPDB,CC=CCC,1.0,70.07825032,0,0,1.9725,0.0,1,2.88,5,0,0,1.0,0.0,0.0,0.6,0.0,5,0,0,0,0,0,0,0,0
1156,LANaPDB_fragments_38365,LANAPDB,Cc1ccc2ccccc2n1,1.0,143.073499288,1,0,2.5432200000000007,12.89,0,1.463,10,0,1,0.9090909090909092,0.0,0.0909090909090909,0.1,0.0,11,2,0,2,1,0,2,0,0
1157,LANaPDB_fragments_38375,LANAPDB,COc1cc(=O)[nH]c2ccccc12,1.0,175.063328528,2,1,1.5367,42.09,1,1.811,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.1,0.0,13,2,0,2,1,0,2,0,0
1158,LANaPDB_fragments_38378,LANAPDB,CC(=O)CCC=C(C)C,1.0,126.104465068,1,0,2.3218000000000005,17.07,3,2.318,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.625,0.0,9,0,0,0,0,0,0,0,0
1159,LANaPDB_fragments_38381,LANAPDB,CCC(C)=C(CC)C(C)=O,1.0,140.120115132,1,0,2.711900000000001,17.07,3,3.061,9,1,0,0.9,0.1,0.0,0.6666666666666666,0.0,10,0,0,0,0,0,0,0,0
1160,LANaPDB_fragments_38407,LANAPDB,CN1C[C@H](O)CC1C=O,1.0,129.078978592,3,1,-0.7497000000000003,40.54,1,4.002,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.8333333333333334,0.3333333333333333,9,1,1,0,1,1,0,0,0
1161,LANaPDB_fragments_38521,LANAPDB,CCc1cc(O)cc2cc(O)oc12,1.0,178.06299418,3,2,2.406400000000001,53.6,1,2.817,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.2,0.0,13,2,0,2,1,0,2,0,0
1162,LANaPDB_fragments_38571,LANAPDB,CCCC(C)=CC(=O)O,1.0,128.083729624,1,1,1.8174,37.3,3,2.411,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.5714285714285714,0.0,9,0,0,0,0,0,0,0,0
1163,LANaPDB_fragments_38594,LANAPDB,CCCc1cc(O)cc2cc(O)oc12,1.0,192.078644244,3,2,2.7965000000000013,53.6,2,2.765,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.2727272727272727,0.0,14,2,0,2,1,0,2,0,0
1164,LANaPDB_fragments_38614,LANAPDB,CCc1cc(C(=O)O)cc(CC)c1O,1.0,194.094294308,2,2,2.2152000000000007,57.53,3,2.058,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.3636363636363636,0.0,14,1,0,1,0,0,1,0,0
1165,LANaPDB_fragments_38685,LANAPDB,CC[C@]1(CC=O)CC(O)=CCC1=O,1.0,182.094294308,3,1,1.7766,54.37,3,4.337,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.6,0.1,13,1,1,0,0,0,0,0,0
1166,LANaPDB_fragments_38686,LANAPDB,CC[C@]1(CC(=O)OC)CC=CCC1=O,1.0,196.109944372,3,0,1.865,43.370000000000005,3,3.653,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.6363636363636364,0.0909090909090909,14,1,1,0,0,0,0,0,0
1167,LANaPDB_fragments_38696,LANAPDB,CCC12CC(=O)OC(=CCC1=O)C2,1.0,180.078644244,3,0,1.5765,43.370000000000005,1,5.053,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.6,0.1,13,2,2,0,1,1,0,0,2
1168,LANaPDB_fragments_38710,LANAPDB,CCCCC(=O)OC,1.0,116.083729624,2,0,1.3496,26.3,3,1.556,6,2,0,0.75,0.25,0.0,0.8333333333333334,0.0,8,0,0,0,0,0,0,0,0
1169,LANaPDB_fragments_38714,LANAPDB,CC[C@]1(CC=O)CC=CCC1=O,1.0,166.099379688,2,0,1.8909,34.14,3,4.137,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.1,12,1,1,0,0,0,0,0,0
1170,LANaPDB_fragments_38715,LANAPDB,CCCC(O)C=C(C)C,1.0,128.120115132,1,1,2.1136,20.23,3,3.147,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.75,0.125,9,0,0,0,0,0,0,0,0
1171,LANaPDB_fragments_38717,LANAPDB,C/C=C(\C)CC(C)O,1.0,114.104465068,1,1,1.7235,20.23,2,3.398,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.1428571428571428,8,0,0,0,0,0,0,0,0
1172,LANaPDB_fragments_38718,LANAPDB,C/C=C(\C)CC(O)C=C(C)C,1.0,154.135765196,1,1,2.6698000000000013,20.23,3,3.615,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.6,0.1,11,0,0,0,0,0,0,0,0
1173,LANaPDB_fragments_38720,LANAPDB,CCCC(C)O,1.0,88.088815004,1,1,1.1673,20.23,2,2.667,5,1,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.2,6,0,0,0,0,0,0,0,0
1174,LANaPDB_fragments_38728,LANAPDB,CC[C@]1(CC=O)CC(=O)CCC1=O,1.0,182.094294308,3,0,1.2939,51.21,3,3.825,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.1,13,1,1,0,0,0,0,0,0
1175,LANaPDB_fragments_38761,LANAPDB,O=CC1COC[C@@H]2[C@@H](CO)C=C[C@H]12,1.0,182.094294308,3,1,0.2424000000000002,46.53,2,4.722,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.4,13,2,2,0,1,1,0,0,0
1176,LANaPDB_fragments_39439,LANAPDB,C[C@H]1C=C[C@@H]2C(C(=O)O)COC[C@@H]21,1.0,182.094294308,2,1,1.1557,46.53,1,4.245,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.4,13,2,2,0,1,1,0,0,0
1177,LANaPDB_fragments_40032,LANAPDB,C[C@H]1C[C@@H](O)[C@@H]2C(C=O)=COC[C@@H]21,1.0,182.094294308,3,1,0.7324999999999999,46.53,1,4.852,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.4,13,2,2,0,1,1,0,0,0
1178,LANaPDB_fragments_40039,LANAPDB,CC(=O)OCCc1ccccc1,1.0,164.083729624,2,0,1.7922,26.3,3,1.436,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.3,0.0,12,1,0,1,0,0,1,0,0
1179,LANaPDB_fragments_40041,LANAPDB,CC(CO)CCO,1.0,104.083729624,2,2,-0.0028,40.46,3,2.793,5,2,0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.2,7,0,0,0,0,0,0,0,0
1180,LANaPDB_fragments_40063,LANAPDB,C[C@@H](O)C[C@H]1CC=CC(=O)O1,1.0,156.078644244,3,1,0.629,46.53,2,3.773,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.625,0.25,11,1,1,0,1,1,0,0,0
1181,LANaPDB_fragments_40065,LANAPDB,CC[C@@H](O)C[C@H](C)O,1.0,118.099379688,2,2,0.5282,40.46,3,3.183,6,2,0,0.75,0.25,0.0,1.0,0.3333333333333333,8,0,0,0,0,0,0,0,0
1182,LANaPDB_fragments_40074,LANAPDB,O=CC=Cc1cccc(O)c1,1.0,148.052429496,2,1,1.6042999999999998,37.3,2,2.278,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,11,1,0,1,0,0,1,0,0
1183,LANaPDB_fragments_40077,LANAPDB,CC(O)(C=O)CO,1.0,104.047344116,3,2,-1.0714,57.53,2,3.902,4,3,0,0.5714285714285714,0.4285714285714285,0.0,0.75,0.25,7,0,0,0,0,0,0,0,0
1184,LANaPDB_fragments_40081,LANAPDB,CCC[C@@H](O)CC,1.0,102.104465068,1,1,1.5574,20.23,3,2.541,6,1,0,0.8571428571428571,0.1428571428571428,0.0,1.0,0.1666666666666666,7,0,0,0,0,0,0,0,0
1185,LANaPDB_fragments_40218,LANAPDB,CC1=CC2=C(C=O)C(=O)[C@@H](C)CC2=CO1,1.0,204.078644244,3,0,1.9087,43.370000000000005,1,4.389,12,3,0,0.8,0.2,0.0,0.3333333333333333,0.0833333333333333,15,2,2,0,1,1,0,0,0
1186,LANaPDB_fragments_40715,LANAPDB,CC1=COC[C@H]2[C@@H]1CC[C@@H]2C,1.0,152.120115132,1,0,2.582700000000001,9.23,0,4.336,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.8,0.3,11,2,2,0,1,1,0,0,0
1187,LANaPDB_fragments_40716,LANAPDB,CC(=O)O[C@@H]1OC=C(C)[C@H]2CC[C@H](C)[C@@H]12,1.0,210.125594436,3,0,2.4719000000000007,35.53,1,4.201,12,3,0,0.8,0.2,0.0,0.75,0.3333333333333333,15,2,2,0,1,1,0,0,0
1188,LANaPDB_fragments_40717,LANAPDB,C[C@H]1CC[C@@H]2C(CO)=COC[C@@H]21,1.0,168.115029752,2,1,1.5551,29.46,1,4.469,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3,12,2,2,0,1,1,0,0,0
1189,LANaPDB_fragments_40719,LANAPDB,CC(=O)OCC1=COC[C@H]2[C@@H]1CC[C@@H]2C,1.0,210.125594436,3,0,2.1259,35.53,2,4.157,12,3,0,0.8,0.2,0.0,0.75,0.25,15,2,2,0,1,1,0,0,0
1190,LANaPDB_fragments_41071,LANAPDB,CCc1cc(OC)oc1O,1.0,142.06299418,3,1,1.5561999999999996,42.6,2,3.228,7,3,0,0.7,0.3,0.0,0.4285714285714285,0.0,10,1,0,1,1,0,1,0,0
1191,LANaPDB_fragments_41088,LANAPDB,C#CCCC1C(C)C(=O)C(=O)C2C(C)(C)[C@H](O)CC[C@]12C,1.0,290.188194692,3,1,2.6073000000000004,54.370000000000005,2,4.698,18,3,0,0.8571428571428571,0.1428571428571428,0.0,0.7777777777777778,0.2777777777777778,21,2,2,0,0,0,0,0,0
1192,LANaPDB_fragments_41129,LANAPDB,CCOc1cc(C)c(O)o1,1.0,142.06299418,3,1,1.6923199999999998,42.6,2,3.194,7,3,0,0.7,0.3,0.0,0.4285714285714285,0.0,10,1,0,1,1,0,1,0,0
1193,LANaPDB_fragments_42007,LANAPDB,CC1C[C@@]2(C)CC(O)CC(C)(C)[C@@H]2CC1=O,1.0,224.177630008,2,1,2.788800000000001,37.3,0,4.306,14,2,0,0.875,0.125,0.0,0.9285714285714286,0.2857142857142857,16,2,2,0,0,0,0,0,0
